111;3646;BETO;
112;7434;BETO;
113;589;BETO;
114;1369;BETO;
115;8218;BETO;
116;5344;BETO;
117;2043;BETO;
118;1641;BETO;
119;1361;BETO;
120;1984;BETO;
121;46;BETO;
122;3744;BETO;
123;553;BETO;
124;1835;BETO;
125;3694;BETO;
126;3743;BETO;
127;1289;BETO;
128;4747;BETO;
129;3741;BETO;
130;4451;BETO;
131;914;BETO;
132;1271;BETO;
133;928;BETO;
134;9671;BETO;
135;2042;BETO;
136;4171;BETO;
137;3544;BETO;
138;6950;BETO;
139;1834;BETO;
140;1836;BETO;
141;3543;BETO;
142;7506;BETO;
143;8820;BETO;
144;6473;BETO;
145;1969;BETO;
146;206;BETO;
147;4673;BETO;
148;2135;BETO;
149;3542;BETO;
150;8417;BETO;
151;7565;BETO;
152;3541;BETO;
153;6875;BETO;
154;1972;BETO;
155;49;BETO;
156;1642;BETO;
157;4683;BETO;
158;5844;BETO;
159;7171;BETO;
160;50;BETO;
161;9754;BETO;
162;2041;BETO;
163;9286;BETO;
164;3181;BETO;
165;1833;BETO;
166;2243;BETO;
167;8687;BETO;
168;3529;BETO;
169;198;NEGO;
170;9392;NEGO;
171;2172;NEGO;
172;9836;NEGO;
173;4663;NEGO;
174;4120;NEGO;
175;3333;NEGO;
176;7858;NEGO;
177;5881;NEGO;
178;6178;NEGO;
179;1771;NEGO;
180;2249;NEGO;
181;3602;NEGO;
182;9557;NEGO;
183;1563;NEGO;
184;1977;NEGO;
185;24;NEGO;
186;6115;NEGO;
187;974;NEGO;
188;8610;NEGO;
189;4493;NEGO;
190;2560;NEGO;
191;8316;NEGO;
192;4911;NEGO;
193;1879;NEGO;
194;5414;NEGO;
195;7733;NEGO;
196;8008;NEGO;
197;4207;NEGO;
198;1548;NEGO;
199;1151;NEGO;
200;3527;NEGO;
201;4577;NEGO;
202;6545;NEGO;
203;8121;NEGO;
204;1374;NEGO;
205;7332;NEGO;
206;656;NEGO;
207;6907;NEGO;
208;151;NEGO;
209;5067;NEGO;
210;9601;NEGO;
211;9912;NEGO;
212;7852;NEGO;
213;3853;NEGO;
214;2387;NEGO;
215;9382;NEGO;
216;3459;NEGO;
217;2565;NEGO;
218;1694;LIMA;
219;960;LIMA;
220;67;LIMA;
221;4091;LIMA;
222;9503;LIMA;
223;9858;LIMA;
224;3475;LIMA;
225;9927;LIMA;
226;5086;LIMA;
227;289;LIMA;
228;229;LIMA;
229;7320;LIMA;
230;7886;LIMA;
231;339;LIMA;
232;6439;LIMA;
233;7581;LIMA;
234;4711;LIMA;
235;596;LIMA;
236;828;LIMA;
237;5899;LIMA;
238;332;LIMA;
239;6408;LIMA;
240;8109;LIMA;
241;1486;LIMA;
242;4849;LIMA;
243;8384;LIMA;
244;816;LIMA;
245;5769;LIMA;
246;9824;LIMA;
247;4364;LIMA;
248;1003;LIMA;
249;6800;LIMA;
250;3228;LIMA;
251;2820;LIMA;
252;1356;LIMA;
253;3839;LIMA;
254;4258;LIMA;
255;8159;LIMA;
256;2553;LIMA;
257;4384;LIMA;
258;6601;LIMA;
259;6723;LIMA;
260;5062;LIMA;
261;2829;LIMA;
262;5004;LIMA;
263;3757;LIMA;
264;716;LIMA;
265;9866;LIMA;
266;6861;LIMA;
267;9073;LIMA;
268;4821;LIMA;
269;2447;LIMA;
270;8821;LIMA;
271;5275;LIMA;
272;7477;LIMA;
273;5136;LIMA;
274;9669;LIMA;
275;5346;LIMA;
276;1795;LIMA;
277;3444;LIMA;
278;6119;LIMA;
279;338;LIMA;
280;6420;LIMA;
281;4568;LIMA;
282;2438;LIMA;
283;9942;LIMA;
284;7203;LIMA;
285;5506;LIMA;
286;6566;LIMA;
287;6340;LIMA;
288;2966;LIMA;
289;9335;LIMA;
290;6787;LIMA;
291;3130;LIMA;
292;7504;LIMA;
293;8624;LIMA;
294;2074;LIMA;
295;3054;LIMA;
296;70;LIMA;
297;6961;LIMA;
298;1911;LIMA;
299;2995;LIMA;
300;2091;LIMA;
301;8528;LIMA;
302;701;LIMA;
303;5499;LIMA;
304;5048;LIMA;
305;5037;LIMA;
306;2706;LIMA;
307;1070;LIMA;
308;9742;LIMA;
309;9062;LIMA;
310;856;LIMA;
311;4758;LIMA;
312;1011;LIMA;
313;1842;LIMA;
314;4612;LIMA;
315;1588;LIMA;
316;6322;LIMA;
317;7538;LIMA;
318;4100;LIMA;
319;7322;LIMA;
320;2102;LIMA;
321;5125;LIMA;
322;4305;LIMA;
323;6953;LIMA;
324;7543;LIMA;
325;2179;LIMA;
326;5748;LIMA;
327;8124;LIMA;
328;9827;LIMA;
329;1924;LIMA;
330;3096;LIMA;
331;3523;LIMA;
332;4044;LIMA;
333;756;LIMA;
334;989;LIMA;
335;5469;LIMA;
336;5208;LIMA;
337;5122;LIMA;
338;6149;LIMA;
339;309;LIMA;
340;662;LIMA;
341;8933;LIMA;
342;1293;LIMA;
343;4609;LIMA;
344;4309;LIMA;
345;5777;LIMA;
346;7179;LIMA;
347;9856;LIMA;
348;7548;LIMA;
349;898;LIMA;
350;4749;LIMA;
351;5082;LIMA;
352;864;LIMA;
353;763;LIMA;
354;8721;LIMA;
355;6258;LIMA;
356;8937;LIMA;
357;9699;LIMA;
358;9282;LIMA;
359;9134;LIMA;
360;8733;LIMA;
361;7211;LIMA;
362;5356;LIMA;
363;6573;LIMA;
364;3665;LIMA;
365;666;LIMA;
366;5857;LIMA;
367;2274;LIMA;
368;3472;LIMA;
369;1439;LIMA;
370;3405;LIMA;
371;8696;LIMA;
372;6237;LIMA;
373;5668;LIMA;
374;3827;LIMA;
375;4247;LIMA;
376;6431;LIMA;
377;9108;LIMA;
378;3843;LIMA;
379;5424;LIMA;
380;3042;LIMA;
381;2517;LIMA;
382;7067;LIMA;
383;6713;LIMA;
384;5347;LIMA;
385;3573;LIMA;
386;5385;LIMA;
387;7199;LIMA;
388;8396;LIMA;
389;8086;LIMA;
390;1152;LIMA;
391;5442;LIMA;
392;8745;LIMA;
393;8767;LIMA;
394;6378;LIMA;
395;3171;LIMA;
396;458;LIMA;
397;7834;LIMA;
398;5781;LIMA;
399;2637;LIMA;
400;1825;LIMA;
401;7625;LIMA;
402;3624;LIMA;
403;3272;LIMA;
404;6825;LIMA;
405;8129;LIMA;
406;3565;LIMA;
407;7893;LIMA;
408;7337;LIMA;
409;706;LIMA;
410;728;LIMA;
411;4764;LIMA;
412;364;LIMA;
413;4804;LIMA;
414;3294;LIMA;
415;4937;LIMA;
416;5688;LIMA;
417;6039;LIMA;
418;8031;LIMA;
419;6326;LIMA;
420;6802;LIMA;
421;1672;LIMA;
422;8337;LIMA;
423;8333;LIMA;
424;5665;LIMA;
425;8995;LIMA;
426;5976;LIMA;
427;9396;LIMA;
428;8826;LIMA;
429;1191;LIMA;
430;5640;LIMA;
431;1103;LIMA;
432;8475;LIMA;
433;1938;LIMA;
434;2422;LIMA;
435;3182;LIMA;
436;7464;LIMA;
437;6130;LIMA;
438;6152;LIMA;
439;9301;LIMA;
440;353;LIMA;
441;7023;LIMA;
442;6618;LIMA;
443;9940;LIMA;
444;8643;LIMA;
445;8281;LIMA;
446;416;LIMA;
447;1078;LIMA;
448;4160;LIMA;
449;9489;LIMA;
450;4215;LIMA;
451;8374;LIMA;
452;2501;LIMA;
453;6089;LIMA;
454;9582;LIMA;
455;9884;LIMA;
456;4319;LIMA;
457;950;LIMA;
458;2026;LIMA;
459;7481;LIMA;
460;4306;LIMA;
461;7700;LIMA;
462;2298;LIMA;
463;3891;LIMA;
464;1169;LIMA;
465;7840;LIMA;
466;330;LIMA;
467;9244;LIMA;
468;9519;LIMA;
469;736;LIMA;
470;7599;LIMA;
471;5319;LIMA;
472;4740;LIMA;
473;2095;LIMA;
474;1380;LIMA;
475;4162;LIMA;
476;5489;LIMA;
477;5323;LIMA;
478;6815;LIMA;
479;902;LIMA;
480;3784;LIMA;
481;3988;LIMA;
482;9941;LIMA;
483;6935;LIMA;
484;1084;LIMA;
485;1710;LIMA;
486;1728;LIMA;
487;7898;LIMA;
488;8930;LIMA;
489;5750;LIMA;
490;3559;LIMA;
491;1336;LIMA;
492;2133;LIMA;
493;2140;LIMA;
494;2328;LIMA;
495;3654;LIMA;
496;2676;LIMA;
497;8647;LIMA;
498;3935;LIMA;
499;6699;LIMA;
500;8580;LIMA;
501;8225;LIMA;
502;3930;LIMA;
503;1201;LIMA;
504;156;LIMA;
505;6398;LIMA;
506;9636;LIMA;
507;6275;LIMA;
508;3382;LIMA;
509;1580;LIMA;
510;7472;LIMA;
511;826;LIMA;
512;9327;LIMA;
513;7225;LIMA;
514;5703;LIMA;
515;5162;LIMA;
516;8433;LIMA;
517;3859;LIMA;
518;1357;LIMA;
519;1691;LIMA;
520;7015;LIMA;
521;9271;LIMA;
522;6041;LIMA;
523;3807;LIMA;
524;8307;LIMA;
525;812;LIMA;
526;222;LIMA;
527;5317;LIMA;
528;693;LIMA;
529;420;LIMA;
530;900;LIMA;
531;8126;LIMA;
532;268;LIMA;
533;3802;LIMA;
534;5966;LIMA;
535;762;LIMA;
536;6529;LIMA;
537;6600;LIMA;
538;3749;LIMA;
539;985;LIMA;
540;3067;LIMA;
541;4054;LIMA;
542;2961;LIMA;
543;5160;LIMA;
544;6035;LIMA;
545;6298;LIMA;
546;3012;LIMA;
547;471;LIMA;
548;3429;LIMA;
549;1522;LIMA;
550;2244;LIMA;
551;3820;LIMA;
552;1429;LIMA;
553;8453;LIMA;
554;8089;LIMA;
555;210;LIMA;
556;5481;LIMA;
557;9690;LIMA;
558;9581;LIMA;
559;6543;LIMA;
560;8344;LIMA;
561;4380;LIMA;
562;1170;LIMA;
563;7703;LIMA;
564;1604;LIMA;
565;719;LIMA;
566;4254;LIMA;
567;6007;LIMA;
568;1445;LIMA;
569;2319;LIMA;
570;3178;LIMA;
571;9685;LIMA;
572;4196;LIMA;
573;1600;LIMA;
574;4479;LIMA;
575;9402;LIMA;
576;610;LIMA;
577;8501;LIMA;
578;5982;LIMA;
579;9133;LIMA;
580;9783;LIMA;
581;9138;LIMA;
582;2033;LIMA;
583;5255;LIMA;
584;1267;LIMA;
585;8108;LIMA;
586;9834;LIMA;
587;5826;LIMA;
588;3697;LIMA;
589;4035;LIMA;
590;5124;LIMA;
591;6379;LIMA;
592;5416;LIMA;
593;4994;LIMA;
594;5692;LIMA;
595;3406;LIMA;
596;8629;LIMA;
597;3760;LIMA;
598;2716;LIMA;
599;8768;LIMA;
600;3276;LIMA;
601;2906;LIMA;
602;9189;LIMA;
603;5997;LIMA;
604;7511;LIMA;
605;8953;LIMA;
606;7655;LIMA;
607;1467;LIMA;
608;2359;LIMA;
609;9012;LIMA;
610;7982;LIMA;
611;9816;LIMA;
612;7846;LIMA;
613;3129;LIMA;
614;1808;LIMA;
615;9541;LIMA;
616;2773;LIMA;
617;4926;LIMA;
618;2692;LIMA;
619;1319;LIMA;
620;6514;LIMA;
621;3250;LIMA;
622;6468;LIMA;
623;4314;LIMA;
624;7883;LIMA;
625;6685;LIMA;
626;5717;LIMA;
627;3291;LIMA;
628;6097;LIMA;
629;3105;LIMA;
630;3982;LIMA;
631;2088;LIMA;
632;1837;LIMA;
633;2960;LIMA;
634;4657;LIMA;
635;6590;LIMA;
636;4289;LIMA;
637;932;LIMA;
638;4400;LIMA;
639;5521;LIMA;
640;1426;LIMA;
641;9970;LIMA;
642;5330;LIMA;
643;7598;LIMA;
644;6607;LIMA;
645;7521;LIMA;
646;9358;LIMA;
647;5098;LIMA;
648;8784;LIMA;
649;9837;LIMA;
650;207;LIMA;
651;8948;LIMA;
652;5259;LIMA;
653;2536;LIMA;
654;9928;LIMA;
655;6353;LIMA;
656;6309;LIMA;
657;6909;LIMA;
658;4096;LIMA;
659;4998;LIMA;
660;7046;LIMA;
661;165;LIMA;
662;7201;LIMA;
663;4888;LIMA;
664;1221;LIMA;
665;7731;LIMA;
666;637;LIMA;
667;5650;LIMA;
668;7812;LIMA;
669;6280;LIMA;
670;8679;LIMA;
671;8884;LIMA;
672;2895;LIMA;
673;724;LIMA;
674;1065;LIMA;
675;9935;LIMA;
676;2350;LIMA;
677;2120;LIMA;
678;7813;LIMA;
679;5827;LIMA;
680;6212;LIMA;
681;9319;LIMA;
682;4655;LIMA;
683;5140;LIMA;
684;8361;LIMA;
685;6672;LIMA;
686;2851;LIMA;
687;6673;LIMA;
688;7060;LIMA;
689;8356;LIMA;
690;5646;LIMA;
691;7689;LIMA;
692;782;LIMA;
693;4067;LIMA;
694;1350;LIMA;
695;7;LIMA;
696;4281;LIMA;
697;5123;LIMA;
698;3084;LIMA;
699;3634;LIMA;
700;5694;LIMA;
701;6158;LIMA;
702;5768;LIMA;
703;6820;LIMA;
704;1685;LIMA;
705;3571;LIMA;
706;3245;LIMA;
707;2846;LIMA;
708;8059;LIMA;
709;943;LIMA;
710;226;LIMA;
711;1458;LIMA;
712;3513;LIMA;
713;5324;LIMA;
714;9730;LIMA;
715;8740;LIMA;
716;9867;LIMA;
717;2465;LIMA;
718;7072;LIMA;
719;6193;LIMA;
720;8529;LIMA;
721;9349;LIMA;
722;7038;LIMA;
723;6048;LIMA;
724;8116;LIMA;
725;4016;LIMA;
726;1680;LIMA;
727;5135;LIMA;
728;1457;LIMA;
729;6762;LIMA;
730;8594;LIMA;
731;5744;LIMA;
732;2533;LIMA;
733;1324;LIMA;
734;904;LIMA;
735;8039;LIMA;
736;3633;LIMA;
737;4031;LIMA;
738;5560;LIMA;
739;6556;LIMA;
740;6990;LIMA;
741;457;LIMA;
742;8708;LIMA;
743;9180;LIMA;
744;735;LIMA;
745;8946;LIMA;
746;2880;LIMA;
747;9606;LIMA;
748;4648;LIMA;
749;2850;LIMA;
750;1677;LIMA;
751;6871;LIMA;
752;5266;LIMA;
753;235;LIMA;
754;7439;LIMA;
755;9559;LIMA;
756;6596;LIMA;
757;3969;LIMA;
758;9588;LIMA;
759;2698;LIMA;
760;8509;LIMA;
761;3533;LIMA;
762;5261;LIMA;
763;7815;LIMA;
764;3524;LIMA;
765;3552;LIMA;
766;9322;LIMA;
767;5010;LIMA;
768;5695;LIMA;
769;5931;LIMA;
770;7932;LIMA;
771;6502;LIMA;
772;7821;LIMA;
773;652;LIMA;
774;2959;LIMA;
775;6735;LIMA;
776;8590;LIMA;
777;3856;LIMA;
778;7774;LIMA;
779;8444;LIMA;
780;8791;LIMA;
781;4545;LIMA;
782;5699;LIMA;
783;9162;LIMA;
784;5418;LIMA;
785;3648;LIMA;
786;8773;LIMA;
787;9723;LIMA;
788;39;LIMA;
789;424;LIMA;
790;5279;LIMA;
791;2327;LIMA;
792;6696;LIMA;
793;6522;LIMA;
794;4853;LIMA;
795;4807;LIMA;
796;2507;LIMA;
797;7806;LIMA;
798;2225;LIMA;
799;1863;LIMA;
800;6509;LIMA;
801;8099;LIMA;
802;8825;LIMA;
803;918;LIMA;
804;2909;LIMA;
805;5764;LIMA;
806;2786;LIMA;
807;8715;LIMA;
808;870;LIMA;
809;7475;LIMA;
810;9155;LIMA;
811;1609;LIMA;
812;556;LIMA;
813;4917;LIMA;
814;1091;LIMA;
815;7227;LIMA;
816;8602;LIMA;
817;7605;LIMA;
818;8342;LIMA;
819;6714;LIMA;
820;1053;LIMA;
821;889;LIMA;
822;2982;LIMA;
823;5903;LIMA;
824;4639;LIMA;
825;1231;LIMA;
826;3363;LIMA;
827;9464;LIMA;
828;8604;LIMA;
829;7871;LIMA;
830;5553;LIMA;
831;1269;LIMA;
832;3173;LIMA;
833;7054;LIMA;
834;1187;LIMA;
835;9703;LIMA;
836;1417;LIMA;
837;8167;LIMA;
838;1912;LIMA;
839;789;LIMA;
840;6040;LIMA;
841;3387;LIMA;
842;8786;LIMA;
843;4042;LIMA;
844;7829;LIMA;
845;272;LIMA;
846;5351;LIMA;
847;3545;LIMA;
848;7282;LIMA;
849;7448;LIMA;
850;4968;LIMA;
851;1334;LIMA;
852;8554;LIMA;
853;8938;LIMA;
854;3189;LIMA;
855;5785;LIMA;
856;5461;LIMA;
857;8766;LIMA;
858;6578;LIMA;
859;1933;LIMA;
860;5181;LIMA;
861;888;LIMA;
862;4002;LIMA;
863;9015;LIMA;
864;4264;LIMA;
865;4890;LIMA;
866;2749;LIMA;
867;8078;LIMA;
868;5949;LIMA;
869;480;LIMA;
870;8272;LIMA;
871;9790;LIMA;
872;4320;LIMA;
873;1715;LIMA;
874;1671;LIMA;
875;6593;LIMA;
876;7754;LIMA;
877;1621;LIMA;
878;2361;LIMA;
879;6819;LIMA;
880;4562;LIMA;
881;3377;LIMA;
882;1769;LIMA;
883;4604;LIMA;
884;9587;LIMA;
885;2965;LIMA;
886;6441;LIMA;
887;2902;LIMA;
888;8308;LIMA;
889;2750;LIMA;
890;8770;LIMA;
891;231;LIMA;
892;5911;LIMA;
893;5845;LIMA;
894;9682;LIMA;
895;6093;LIMA;
896;2901;LIMA;
897;698;LIMA;
898;232;LIMA;
899;8970;LIMA;
900;759;LIMA;
901;6433;LIMA;
902;3551;LIMA;
903;2805;LIMA;
904;8856;LIMA;
905;2976;LIMA;
906;650;LIMA;
907;5303;LIMA;
908;5994;LIMA;
909;7681;LIMA;
910;9342;LIMA;
911;8805;LIMA;
912;2339;LIMA;
913;1310;LIMA;
914;1377;LIMA;
915;4065;LIMA;
916;7269;LIMA;
917;8063;LIMA;
918;5760;LIMA;
919;2811;LIMA;
920;3520;LIMA;
921;7961;LIMA;
922;394;LIMA;
923;3346;LIMA;
924;9041;LIMA;
925;4245;LIMA;
926;5205;LIMA;
927;9626;LIMA;
928;2006;LIMA;
929;1865;LIMA;
930;9063;LIMA;
931;1262;LIMA;
932;3881;LIMA;
933;1043;LIMA;
934;5693;LIMA;
935;5228;LIMA;
936;9664;LIMA;
937;8834;LIMA;
938;768;LIMA;
939;4930;LIMA;
940;2790;LIMA;
941;9339;LIMA;
942;187;LIMA;
943;9149;LIMA;
944;8787;LIMA;
945;396;LIMA;
946;2296;LIMA;
947;6893;LIMA;
948;3986;LIMA;
949;6313;LIMA;
950;479;LIMA;
951;7943;LIMA;
952;7683;LIMA;
953;6592;LIMA;
954;9926;LIMA;
955;8863;LIMA;
956;4150;LIMA;
957;2866;LIMA;
958;3805;LIMA;
959;1906;LIMA;
960;2631;LIMA;
961;6534;LIMA;
962;702;LIMA;
963;9241;LIMA;
964;1176;LIMA;
965;9502;LIMA;
966;6942;LIMA;
967;4850;LIMA;
968;4813;LIMA;
969;4005;LIMA;
970;3157;LIMA;
971;4149;LIMA;
972;1489;LIMA;
973;1981;LIMA;
974;3155;LIMA;
975;2052;LIMA;
976;3900;LIMA;
977;2355;LIMA;
978;3015;LIMA;
979;7498;LIMA;
980;7802;LIMA;
981;201;LIMA;
982;4680;LIMA;
983;4901;LIMA;
984;5895;LIMA;
985;4593;LIMA;
986;6493;LIMA;
987;4834;LIMA;
988;6070;LIMA;
989;7607;LIMA;
990;5642;LIMA;
991;5246;LIMA;
992;6421;LIMA;
993;4867;LIMA;
994;9154;LIMA;
995;1098;LIMA;
996;33;LIMA;
997;893;LIMA;
998;7316;LIMA;
999;4256;LIMA;
1000;711;LIMA;
1001;9799;LIMA;
1002;887;LIMA;
1003;5272;LIMA;
1004;1468;LIMA;
1005;6148;LIMA;
1006;278;LIMA;
1007;3139;LIMA;
1008;4990;LIMA;
1009;1139;LIMA;
1010;8517;LIMA;
1011;6683;LIMA;
1012;6155;LIMA;
1013;4710;LIMA;
1014;6539;LIMA;
1015;6076;LIMA;
1016;4827;LIMA;
1017;7794;LIMA;
1018;1185;LIMA;
1019;7400;LIMA;
1020;5479;LIMA;
1021;607;LIMA;
1022;3338;LIMA;
1023;1886;LIMA;
1024;6982;LIMA;
1025;8210;LIMA;
1026;4894;LIMA;
1027;7712;LIMA;
1028;4649;LIMA;
1029;4010;LIMA;
1030;9001;LIMA;
1031;175;LIMA;
1032;3873;LIMA;
1033;3315;LIMA;
1034;3813;LIMA;
1035;9161;LIMA;
1036;9695;LIMA;
1037;8744;LIMA;
1038;668;LIMA;
1039;8130;LIMA;
1040;5515;LIMA;
1041;9752;LIMA;
1042;2038;LIMA;
1043;5504;LIMA;
1044;1856;LIMA;
1045;18;LIMA;
1046;9698;LIMA;
1047;7791;LIMA;
1048;2240;LIMA;
1049;1954;LIMA;
1050;3728;LIMA;
1051;2497;LIMA;
1052;7461;LIMA;
1053;8118;LIMA;
1054;9473;LIMA;
1055;4790;LIMA;
1056;4553;LIMA;
1057;5080;LIMA;
1058;7697;LIMA;
1059;9872;LIMA;
1060;2231;LIMA;
1061;1582;LIMA;
1062;3282;LIMA;
1063;234;LIMA;
1064;1009;LIMA;
1065;9141;LIMA;
1066;301;LIMA;
1067;9099;LIMA;
1068;7120;LIMA;
1069;9788;LIMA;
1070;1323;LIMA;
1071;9681;LIMA;
1072;2997;LIMA;
1073;7005;LIMA;
1074;4275;LIMA;
1075;874;LIMA;
1076;7043;LIMA;
1077;2803;LIMA;
1078;8223;LIMA;
1079;592;LIMA;
1080;2751;LIMA;
1081;4731;LIMA;
1082;1192;LIMA;
1083;4547;LIMA;
1084;6373;LIMA;
1085;9580;LIMA;
1086;3305;LIMA;
1087;7970;LIMA;
1088;7881;LIMA;
1089;5213;LIMA;
1090;6303;LIMA;
1091;2752;LIMA;
1092;8208;LIMA;
1093;9045;LIMA;
1094;8288;LIMA;
1095;8296;LIMA;
1096;3621;LIMA;
1097;8264;LIMA;
1098;3236;LIMA;
1099;4028;LIMA;
1100;2351;LIMA;
1101;3160;LIMA;
1102;7218;LIMA;
1103;6755;LIMA;
1104;5720;LIMA;
1105;9747;LIMA;
1106;1926;LIMA;
1107;7929;LIMA;
1108;8698;LIMA;
1109;5710;LIMA;
1110;3303;LIMA;
1111;7994;LIMA;
1112;6131;LIMA;
1113;5154;LIMA;
1114;8526;LIMA;
1115;150;LIMA;
1116;2795;LIMA;
1117;2092;LIMA;
1118;9130;LIMA;
1119;8040;LIMA;
1120;1303;LIMA;
1121;2661;LIMA;
1122;4111;LIMA;
1123;6674;LIMA;
1124;9011;LIMA;
1125;1228;LIMA;
1126;2384;LIMA;
1127;9484;LIMA;
1128;6985;LIMA;
1129;4773;LIMA;
1130;467;LIMA;
1131;6999;LIMA;
1132;8201;LIMA;
1133;8833;LIMA;
1134;7635;LIMA;
1135;6877;LIMA;
1136;126;LIMA;
1137;1759;LIMA;
1138;2524;LIMA;
1139;5357;LIMA;
1140;285;LIMA;
1141;3511;LIMA;
1142;9845;LIMA;
1143;3283;LIMA;
1144;4147;LIMA;
1145;9568;LIMA;
1146;4810;LIMA;
1147;1736;LIMA;
1148;5221;LIMA;
1149;114;LIMA;
1150;8795;LIMA;
1151;4522;LIMA;
1152;35;LIMA;
1153;3902;LIMA;
1154;7868;LIMA;
1155;8297;LIMA;
1156;2080;LIMA;
1157;1554;LIMA;
1158;7486;LIMA;
1159;7755;LIMA;
1160;4724;LIMA;
1161;3269;LIMA;
1162;5302;LIMA;
1163;9508;LIMA;
1164;8846;LIMA;
1165;5349;LIMA;
1166;8652;LIMA;
1167;104;LIMA;
1168;2477;LIMA;
1169;1881;LIMA;
1170;412;LIMA;
1171;6311;LIMA;
1172;4862;LIMA;
1173;8083;LIMA;
1174;2656;LIMA;
1175;5599;LIMA;
1176;4688;LIMA;
1177;2523;LIMA;
1178;1485;LIMA;
1179;1027;LIMA;
1180;7679;LIMA;
1181;3798;LIMA;
1182;7276;LIMA;
1183;839;LIMA;
1184;6296;LIMA;
1185;8601;LIMA;
1186;194;LIMA;
1187;8061;LIMA;
1188;7563;LIMA;
1189;2415;LIMA;
1190;8193;LIMA;
1191;1477;LIMA;
1192;5168;LIMA;
1193;9409;LIMA;
1194;2778;LIMA;
1195;852;LIMA;
1196;1656;LIMA;
1197;590;LIMA;
1198;4581;LIMA;
1199;4505;LIMA;
1200;6391;LIMA;
1201;9922;LIMA;
1202;9380;LIMA;
1203;5598;LIMA;
1204;8807;LIMA;
1205;2060;LIMA;
1206;7462;LIMA;
1207;9302;LIMA;
1208;6182;LIMA;
1209;7988;LIMA;
1210;4071;LIMA;
1211;7113;LIMA;
1212;7345;LIMA;
1213;3457;LIMA;
1214;8622;LIMA;
1215;405;LIMA;
1216;7518;LIMA;
1217;325;LIMA;
1218;5169;quebra;
1219;1850;quebra;
1220;331;quebra;
1221;7286;quebra;
1222;2766;quebra;
1223;2254;quebra;
1224;9546;quebra;
1225;8053;quebra;
1226;3073;quebra;
1227;8419;quebra;
1228;6111;quebra;
1229;2973;quebra;
1230;8484;quebra;
1231;85;quebra;
1232;3334;quebra;
1233;5799;quebra;
1234;4586;quebra;
1235;217;quebra;
1236;2849;quebra;
1237;3234;quebra;
1238;9615;quebra;
1239;8905;quebra;
1240;9531;quebra;
1241;8530;quebra;
1242;8661;quebra;
1243;8876;quebra;
1244;9317;quebra;
1245;7488;quebra;
1246;4019;quebra;
1247;8724;quebra;
1248;2575;quebra;
1249;4478;quebra;
1250;9413;quebra;
1251;9367;quebra;
1252;8488;quebra;
1253;8226;quebra;
1254;5538;quebra;
1255;2381;quebra;
1256;4453;quebra;
1257;8785;quebra;
1258;781;quebra;
1259;882;quebra;
1260;7684;quebra;
1261;2214;quebra;
1262;3231;quebra;
1263;6103;quebra;
1264;8788;quebra;
1265;7652;quebra;
1266;9677;quebra;
1267;1968;quebra;
1268;6006;quebra;
1269;1747;quebra;
1270;5531;quebra;
1271;4662;quebra;
1272;9482;quebra;
1273;7661;quebra;
1274;9548;quebra;
